Id,target
2457,701.2580229467359
2458,-1892.0317262180463
2459,-559.3046718523934
2460,315.49259229756814
2462,623.6943608519252
2463,963.2121035518257
2464,-73.45397602322524
2465,351.21264511681727
2468,181.0793258047585
2470,24.355252478899853
2471,265.1043336499906
2473,472.2892882064636
2476,-369.4973044060924
2478,4.20814934855844
2480,373.54768203843355
2481,-1016.6349600977882
2483,-432.73885853350777
2484,118.86384692562905
2486,1221.291099476812
2487,-186.63862164400797
2488,-59.083122976367335
2492,594.9848849015721
2495,-360.11261178832723
2497,-285.7954070300236
2498,-49.1418730032202
2499,-830.6313103645625
2503,-75.10309893046592
2505,-447.9365923767532
2509,-687.8622622907386
2512,-170.42431979988376
2515,-98.76380596538607
2517,617.7631498435519
2518,62.73532230162243
2519,-401.8056925310244
2520,633.8486683835552
2521,-671.5854219025341
2522,-992.1244772443388
2525,53.95613045001251
2526,-620.136086861641
2527,360.77350388040526
2528,-240.00337467079905
2531,-81.23522249729442
2533,-1286.0328747260291
2534,-645.644626545287
2535,485.9170446284062
2536,-312.95404561713934
2543,553.1905418589816
2547,-329.141726103826
2550,330.1625058317366
2552,692.5524994674735
2554,761.557445403451
2555,-148.51676126847804
2559,-393.76048051035673
2561,-8.852759898017448
2567,380.8827535762339
2569,833.4157116032425
2570,-707.1630105096867
2572,321.3880836327378
2574,-6.359009529779877
2575,290.14570331005524
2576,22.951170298784074
2577,-97.5400358296253
2580,640.4071992352991
2581,31.900354914799852
2583,955.905186882852
2584,259.5590329210923
2585,406.5954964608699
2586,375.41294432672277
2587,-1032.9600535424229
2588,321.8035263444045
2589,569.5975769358638
2591,339.54566980738963
2592,85.6425137937749
2594,-509.1691237507486
2596,-233.43340174789537
2600,-319.0327131359916
2602,-598.1961253089206
2603,-1222.1859662983945
2605,-262.75100836209737
2607,306.9401348136644
2609,-256.2555312380991
2610,-324.8676727602419
2614,-822.0009307609594
2615,-116.22216537586523
2617,130.294377047025
2619,-273.23929433401054
2623,243.69490359961566
2627,-143.0693581126549
2629,-212.18116693017274
2630,-50.48899583891935
2633,57.387955776605224
2634,188.70112985321597
2638,-803.8576597344079
2640,-475.1461059675036
2642,191.02762952067343
2643,-866.0312143192822
2644,702.0991854044662
2646,106.23791863936623
2647,-404.4008910487104
2648,949.5545975414313
2650,-589.0044836774264
2651,516.1709303803187
2653,149.30462931967725
2654,-704.5173728280398
2655,15.809713551790818
2656,-796.5958874387353
2659,796.56814507673
2662,261.5061741313822
2663,-456.66968601913476
2664,-48.93846349615978
2669,-172.32389775346041
2671,737.0187289654592
2672,-130.188820209802
2673,-1070.462000305481
2677,-729.0796901343466
2678,142.65420449920734
2680,153.081032425322
2683,-94.02877305098671
2685,319.6823998543428
2686,210.9710340374434
2688,-287.6916471257647
2689,749.8643098216289
2692,-172.95842625782996
2694,242.7049727797624
2696,-992.2930232380255
2697,535.651985123768
2698,403.5669533695374
2700,-173.95882606859925
2702,-2.5807102567298763
2704,-524.8039844101685
2705,699.3950386611249
2707,576.343548950043
2710,313.12367955302574
2714,5.687895754090352
2715,-376.4277007855808
2718,-184.11838599970315
2721,-96.19261068294699
2722,708.5949732725361
2725,39.61229026465158
2726,435.7877755385503
2727,-232.78183000659266
2728,-934.4441244183483
2732,180.72806167447968
2741,-833.520328025498
2743,-452.04545254958487
2746,200.3794802932662
2749,-667.5775411031384
2750,-223.84457805154906
2751,475.9377947663587
2753,224.415837738022
2754,-232.89318522096488
2755,376.76462317025374
2757,185.29550627569157
2758,538.8997034649608
2759,337.57944569082093
2763,168.72854767750573
2765,-761.7558912287343
2767,-68.27051854876098
2770,1141.2527069162609
2771,169.5125196256945
2775,671.7231130505189
2776,-886.358469402219
2778,187.29061637274967
2784,1355.7405466144792
2787,-473.4563570517903
2788,420.17587640314724
2789,-13.328867438113079
2792,-49.25237695248774
2794,904.7044926407228
2796,-8.965398437346009
2801,1302.3035763401936
2804,114.68981926417274
2805,930.3017935378017
2807,-107.91321412251202
2809,309.121334224338
2810,608.0464386761944
2813,-55.38012649289004
2815,-80.02494175961742
2817,-427.5779802809499
2818,7.307020814140735
2819,746.3786700404257
2822,-273.9829238699468
2826,-305.70475990832387
2827,229.42419026591986
2829,-817.0861326739445
2834,334.5791477754218
2835,516.5558418449647
2836,114.92998791063866
2837,553.4341906642946
2841,-255.96010421132775
2842,-224.46347936385914
2843,208.45009926873487
2845,-520.4751395800195
2846,565.2514560823873
2847,645.8758126413479
2850,-166.92785326968365
2851,202.5713253871904
2856,-333.5969825432601
2857,68.63901178872665
2858,-68.01428746561128
2859,-313.7261281099684
2860,-111.89755722601639
2865,429.39489476242454
2867,48.08815255189266
2873,-22.141155350534174
2874,589.592946574526
2876,202.2506579927037
2879,-445.90079690029665
2880,117.48280029543216
2881,-65.80407913056237
2882,1107.5048192207266
2883,278.5114963475086
2886,666.2894539414642
2887,246.21143630397262
2890,-226.2451741107874
2893,-156.39793824165503
2894,594.8661297358857
2895,670.3168670100802
2899,437.38855503817655
2900,508.2057107537829
2905,85.24970842264948
2906,-307.6594395613376
2907,294.5420186852792
2908,-1060.78211246651
2910,-138.32786792757946
2915,691.9751942121608
2916,29.09578814755832
2917,-221.2157106471597
2921,-787.8316159153159
2922,538.3142736603617
2924,557.6609521829387
2925,1085.135152021254
2927,147.50523670742749
2929,-126.25163404112818
2932,312.1730613421777
2934,-28.023398523386206
2937,674.9460363023078
2939,-909.1906960166677
2940,171.86622663082403
2942,18.901768550560096
2943,-156.12433215245025
2944,58.46650433304549
2945,-205.7480969875269
2948,-344.8681724585189
2949,704.8801802022452
2951,-701.328774315563
2952,-155.55443452606724
2954,233.75782846715748
2955,-944.8465878534375
2957,768.8947697318871
2960,811.0644099572726
2962,294.651241915384
2964,-334.5573754936222
2968,347.55710649071415
2970,-749.5060005166164
2974,481.0996238451009
2977,482.88457829153305
2978,228.04325710551308
2980,-578.2898680992599
2984,-889.7239798260268
2985,-383.33349614315534
2986,-118.41463836424195
2989,161.969566476283
2990,-925.6685371253951
2991,-198.4900103774615
2992,198.30522599254346
2995,-439.9706191825976
2997,-522.9411994572692
2998,316.11556596136126
3000,127.05752903456334
3001,254.52665057649466
3002,-391.535991172981
3006,-174.91636736389668
3007,-296.9952456640893
3008,39.40138866298183
3010,-578.7688073841617
3011,614.4858004856891
3012,66.55137789496014
3013,-187.0066103105042
3014,175.2198783126601
3017,699.6061406481039
3018,493.4196379163767
3021,181.02627533929584
3022,296.56427917930847
3024,-201.08001635255118
3026,-60.482871521476426
3027,388.2834010660243
3035,-376.85690509693245
3036,-14.550783378605985
3039,390.2606588677316
3040,347.26183488083956
3043,1545.4233243692418
3044,-129.76504711321766
3047,-348.8355296843439
3048,-218.42888082261734
3049,-144.47520399533363
3050,-95.71099553652077
3053,1126.3143895273354
3055,-508.2503977408029
3063,82.42439863666112
3064,-23.90782714582276
3065,118.40608681440025
3066,-736.2408789451543
3071,-152.20604838862116
3075,-22.767641750646746
3076,-549.8498228332363
3078,812.7931616892882
3080,190.50773256771132
3082,-222.5437610200029
3085,-278.78821353029093
3095,33.260403550928146
3098,-340.0863268891151
3100,-679.779981530866
3101,562.4843024599045
3102,-540.6725854657924
3103,-480.3764844040904
3105,227.34601328588946
3106,-155.13140352776466
3107,672.531381322491
3109,-377.7404017575947
3112,-461.1317859930746
3113,-489.3421164798984
3114,-548.4611461505461
3116,-498.20218874997306
3119,-397.3711231839536
3121,-493.25407021678615
3123,1293.7015350144466
3127,-101.71359652133587
3128,-466.4273227606475
3129,-1012.1753245297352
3130,-160.64189027416592
3132,-159.1698641387738
3133,301.07705813875697
3135,672.2041518450114
3137,826.1903686186868
3138,434.5624603748792
3139,-248.60313215824675
3142,310.1975345360298
3143,-486.4905758402814
3145,635.9746620973673
3148,-273.51209448445957
3150,82.59023416346
3153,795.9510600749085
3154,983.9466319825774
3159,-564.7496048563934
3161,278.50005417963433
3162,-277.7321316919292
3163,185.26550197179031
3164,525.2610403686975
3165,-185.06155609903104
3167,122.66579173448017
3168,-100.79608371069685
3169,-200.87640045810463
3172,-439.1639070437678
3176,349.65369802491796
3181,-312.0020370866485
3184,-305.20867632068814
3185,-838.2110071149325
3188,-151.35175967681616
3189,601.8483168960678
3192,-685.8898529348704
3193,-728.233448096495
3194,58.27925387036498
3196,20.545393288944243
3197,-138.5030037269131
3200,-123.45844338177928
3203,128.21004827794346
3204,-16.74674836023417
3207,59.28777765481166
3209,418.5375037513411
3210,-605.5807114118949
3213,-748.8260092236449
3214,-338.27362664155476
3220,-700.7548886488368
3221,-51.571956691936954
3225,-325.5708595130785
3226,-169.1190620509198
3227,266.64111618304867
3230,-88.87362366607668
3231,410.8565672173572
3235,-846.0123644337273
3238,414.6798393160533
3240,263.92754152037674
3245,243.098574012882
3247,-438.78505217152593
3248,-93.03491932424706
3249,1048.0484798071648
3250,-464.36755751997543
3252,324.4223181973736
3253,172.88253502220186
3254,-253.98032538185925
3256,143.40475170700657
3259,42.333523363765124
3263,-157.80096373558135
3264,-164.2227137908534
3265,354.1152395649657
3268,902.6492267234266
3269,-397.22679974177424
3270,94.52870369888187
3271,214.91498527447672
3274,893.4794441181076
3275,253.72241566536604
3276,-2.29349646856269
3277,-44.84423823570594
3279,498.1589093967425
3286,-266.41679588453945
3288,729.3364699647639
3289,-775.520376448573
3290,-86.32010377681416
3291,-64.1164049173997
3295,-443.18044432822444
3296,1016.7175501428511
3298,757.4953619489985
3299,-1428.644179541171
3303,-525.0671309947877
3308,115.83221286369903
3311,15.781111435597555
3312,-532.5592697032195
3316,415.3774625699741
3317,181.8540107977444
3318,182.36330612077117
3319,1343.2424378906014
3321,-201.08798611513075
3322,-669.68698067204
3326,191.45188599650697
3331,-1165.2555483933795
3333,1294.1528655361403
3334,50.6690277930102
3337,63.52676343355414
3338,-420.6218238182478
3339,260.6813150202019
3340,-480.8477060303876
3347,231.2855310370212
3349,84.9439942030159
3350,-162.4655239945777
3351,164.2209046634323
3352,264.01672000454687
3353,-1030.8673573269837
3355,-429.41644182301235
3357,77.83198379773272
3360,-234.76240638448724
3361,182.85938265570508
3362,-712.8689733666284
3364,431.5569888205956
3365,-507.79623452734626
3366,-577.6592325982134
3371,-72.8847648090506
3372,63.48725445109318
3375,429.1714692162504
3379,414.09440570699854
3381,329.2708353040817
3382,-211.0551495603082
3384,304.65055185233865
3388,275.5087146773424
3392,435.18568404052405
3393,-722.7048650139031
3398,549.3739324445019
3400,-150.55556125190847
3403,251.09098869593817
3404,1154.628860479872
3405,-228.09424042766688
3406,760.3328460852907
3407,-952.525495565603
3409,-242.57645758268575
3410,258.2706298562268
3413,-680.6872664396649
3414,-136.25150489281125
3418,-208.479315301342
3422,-680.8597295364356
3423,464.43834523415273
3425,139.30684519463617
3426,-1314.3604285466988
3429,-76.06571213179463
3431,910.279856599279
3433,-849.0593800687244
3434,-649.6201514139027
3437,-240.92650130023463
3438,670.0611115895225
3439,-1074.105325115477
3441,-393.79219582390243
3455,650.4892653469335
3456,440.6576582213655
3459,364.4723974917275
3460,415.8768164560574
3463,393.84806096051
3464,-600.4008649776785
3466,-113.07906227923036
3467,-183.12707535030898
3469,-388.7856090791164
3473,553.849069989684
3475,77.90227889560929
3477,-124.53434583787931
3478,27.819971640988133
3479,-396.643825391219
3480,-126.70730845120946
3482,-1017.1032233815041
3484,-999.6587253052185
3485,358.04107031995073
3491,-836.9870556111576
3493,273.8683201097355
3494,-717.3595679852099
3496,1216.819036041903
3497,108.0075352452362
3499,-638.2821113148858
3501,59.07646746208306
3503,-198.20134984242387
3504,-256.0173175733873
3508,-510.66690561301755
3509,506.2892841771045
3515,-741.3325182310505
3516,251.11779399308938
3518,-13.533943522946487
3523,-164.13092173608365
3525,605.3258331511905
3526,-175.8766818905134
3527,89.0334721046631
3528,143.83160457466357
3535,46.375158090088235
3537,648.4858923610152
3539,-18.191225394925112
3543,-855.106018148977
3544,977.2839536484776
3545,241.3491328413204
3548,800.95029850591
3550,418.17095506927456
3552,-124.57426114726478
3554,-1036.0482973393418
3555,551.400260646195
3557,183.39291978281923
3558,-413.6378171082321
3559,-996.532240890539
3563,-210.02395424895172
3567,-224.23827318480406
3568,-128.27726280944307
3570,-253.4481588919357
3571,703.9677724763725
3574,115.4389697033576
3575,-99.07260807295978
3576,-270.39865784169496
3580,329.0899360099851
3585,544.8661575133021
3586,446.84524055283947
3589,227.65978872087348
3591,-184.49657758264655
3593,-1105.791292534312
3595,-310.78487040110724
3599,-224.6163673720812
3601,-4.132494118467459
3603,-494.2705294917545
3604,605.6973082645601
3605,874.9871394978717
3606,41.68334579802115
3607,-115.73497748881255
3609,230.8933295078438
3612,-1153.3277223704686
3615,-119.44732216960475
3616,114.00638247356076
3617,-131.09712449461702
3618,485.9407775138436
3620,-46.62075328220615
3622,-695.5762195208694
3624,8.796571012983676
3625,417.74264723557576
3626,418.6182880730724
3628,471.8200948513946
3630,180.64378936195757
3631,-430.8842752412807
3633,225.62804936575355
3635,-493.3179017851112
3638,-222.77176106725463
3639,21.145931845453052
3641,73.75856194384832
3646,-419.2919647737556
3651,620.5152907420471
3652,-670.3645500653605
3653,1230.6822672130813
3654,64.2977968335733
3660,-602.5241372942447
3661,377.084233915168
3664,260.07719921119946
3665,274.60653672304034
3666,496.31040085252323
3667,-237.2895171871075
3668,-153.27667978990655
3670,144.77373453861503
3671,212.53662108675402
3673,-1038.565132185341
3674,-727.6243312064885
3676,53.51204905302603
3682,132.99303828151696
3683,188.31164249619306
3684,-352.31257812040616
3686,-81.32973543763694
3688,-383.5253476926237
3689,-215.01298124249485
3690,413.5202123185478
3692,288.3904423287082
3694,169.6933126249101
3697,89.29273737415093
3698,168.09320780385926
3702,109.67922102108272
3704,858.3759247685496
3705,454.9439101886959
3707,-152.1758535489531
3708,188.47963553288602
3710,-235.08192082131114
3711,-264.60089961166364
3712,568.9617801535608
3716,-210.9776062501553
3718,418.2962867708137
3720,161.46145242031776
3722,698.8833816713823
3725,-101.80812011320837
3728,161.85982675929765
3729,5.28073477745885
3732,404.42543447345497
3733,278.4525572002116
3734,-774.9944944710074
3739,96.48120465734102
3740,307.63988896350855
3745,-665.9340803880484
3749,318.6993486350364
3750,403.6475703802366
3752,358.623415084385
3754,203.0424952420203
3755,-164.63581330030325
3760,-773.786862847564
3761,-199.2591883208987
3765,119.10392573205195
3768,257.42174586467854
3770,-356.61276606687983
3773,-201.66658528884997
3774,-746.8635480343647
3778,-941.0715919024988
3779,426.2752879997158
3781,-1085.5939456009762
3782,-1102.626654350517
3783,493.6934335034474
3784,789.2915720865981
3785,258.677958074612
3786,465.75051342309183
3788,-278.89227109485165
3789,-180.21279030163035
3790,523.4389148063244
3792,168.98146720840185
3793,-881.8922306721036
3794,703.7025490712256
3795,740.6638447748106
3800,596.5604771961126
3802,-93.44916485667987
3803,873.2840861109306
3804,183.0658122736707
3808,-535.6019848815581
3809,797.9774389495127
3811,372.8236910454394
3814,696.3544267658364
3819,537.0033492060718
3821,-423.55475108393597
3822,-239.84716604997047
3825,33.76803029235815
3827,-447.0564593161376
3828,70.83924396433159
3829,-143.23158568441357
3830,9.95023186460315
3833,477.92160453669885
3838,-596.8827202851461
3841,-655.5509258431005
3842,794.7862862383068
3845,302.6891899835201
3846,13.006942495297206
3849,480.6011798929009
3852,-1345.423321316259
3853,-493.7166582866308
3855,185.59330806955043
3857,-247.33528395758913
3858,-228.39573970663199
3859,-18.53398517581283
3860,-333.9145728548836
3862,717.1407393906985
3864,752.451768507651
3865,-273.8718387288949
3866,-374.17786045849067
3867,-967.6558251473582
3868,908.0813698399768
3869,380.8597876466637
3871,708.2845964494278
3872,1027.4761187707556
3873,-273.23471738714494
3880,232.2996834669179
3882,656.4001975789233
3885,-779.9335461133232
3891,28.96357514958442
3894,-591.9873232710049
3896,-584.6571317980226
3898,82.09535804089737
3899,551.5156875820467
3901,370.9677578699186
3902,-47.62020509612168
3903,-740.0114626865467
3905,-872.329567946133
3906,531.1804673448834
3907,-38.041114980184716
3910,865.5978581657157
3911,300.17350683260463
3912,-14.966277670301595
3914,-50.576601240338334
3915,-578.8153784562978
3916,-147.8367420090784
3917,45.60605515842424
3918,2.3062444964673112
3921,-454.07544250186277
3922,-165.77687883377445
3924,101.621817673803
3926,-182.9863547218575
3927,53.16485873127978
3928,-128.2345221512399
3931,-645.1588046846242
3932,-45.82958814797115
3933,1014.0283222454517
3936,-564.19637218389
3941,-747.4327611693186
3944,-53.22050976068739
3945,449.2333401848656
3946,840.8094551903029
3948,77.5869833285426
3949,-504.4683765765518
3950,-637.9474412235234
3955,-218.05510833690005
3957,-169.54978726339172
3959,84.21160132485487
3963,-226.35533707690823
3968,-336.6979398981954
3970,-497.0561019897131
3972,-1044.4652137546636
3973,1006.7713075154783
3975,-520.3483683777278
3976,-348.3396280355695
3977,261.0262945242365
3978,-169.20218882045089
3979,-15.536370990251008
3980,-270.3103007082403
3986,-400.8104301459708
3988,-76.71009567078492
3995,-187.07522128523013
3997,1143.0944183843737
3998,75.34600497312148
3999,830.5270009884161
4001,7.729069376572113
4005,-275.3855817264349
4006,740.037744824444
4011,-26.936949994284078
4012,341.81827603460323
4013,-671.4636014523694
4019,-94.35593843858155
4020,-177.53486963719482
4022,-278.96945480814907
4023,280.01600175967394
4024,931.2844268139734
4028,-610.8697564541441
4031,406.69102954813997
4032,64.87840711178633
4035,-372.13275390526957
4036,-536.2537908622041
4037,79.92716047691655
4038,-193.92884446347733
4040,-231.82109144959583
4043,406.4202555350226
4046,-449.7742999145006
4047,822.969542948302
4048,-58.035346040644924
4053,145.9503570129764
4054,-80.00979509073382
4056,-443.64550228809065
4058,876.6151105069289
4059,271.3819444324189
4062,216.12753627006248
4064,-259.69100634773616
4065,236.21484951564742
4066,211.55829568408757
4068,18.52645409640866
4072,262.33101796741084
4073,-515.3776378816001
4074,-359.50155732993625
4075,-764.4873341610727
4076,532.205097468636
4077,1057.3321883541462
4080,-1.843036295885387
4083,-186.2575198234445
4087,-15.908728563144827
4091,341.2754452038139
4092,303.345109887348
4093,-652.974891372108
4094,-625.7949852286469
4095,-231.4901672773591
4098,500.65250475008963
4099,96.86644956339386
4103,232.604389153759
4105,-226.01664583588956
4108,535.0050459239646
4110,169.46325480063354
4111,185.641605924564
4112,280.47393686932566
4113,540.7240282662868
4116,-184.98832565250953
4118,-252.95208216931584
4120,-768.6620636770513
4121,-219.3363322496743
4128,76.24763399928086
4133,652.403883962936
4135,-1057.3777283245893
4139,-162.9722077578255
4141,372.24186904981946
4144,321.480419091738
4148,-62.501549353734504
4150,-231.00102390228423
4152,-393.84839738403645
4153,231.3485048667406
4154,1060.8184916458272
4155,1448.399850279273
4157,354.31723503933
4163,-991.1193492472829
4172,-435.5703972436644
4173,397.31265878594525
4174,-260.1462038293175
4176,-238.2875535792901
4179,-477.91804137995433
4180,-604.2953620846412
4181,-177.27334522641408
4183,1.8569144551451906
4189,218.52831685837504
4190,517.7919564740339
4192,-22.095720836390825
4193,-10.922203505146836
4194,-400.1820931134194
4195,-585.6573626332512
4197,-562.1845532423422
4200,-134.68644758086822
4201,7.019320693831528
4203,-480.5982117274179
4205,-546.4051622563203
4207,615.2091999323048
4209,-13.725605631990591
4210,-366.04445816698967
4211,445.63356325129183
4212,-603.7246254648537
4213,1255.1881159564105
4214,156.2014476849331
4215,-420.3207076484692
4219,389.15260692835034
4221,-452.62536010479795
4222,435.44407850337535
4223,585.5152740140192
4225,-30.9925943655276
4226,245.6587336747146
4227,765.0699102025776
4230,194.59966511970552
4231,-95.0942262697859
4234,367.5266820443411
4237,-109.29689639511551
4239,-568.1654296992327
4240,555.9317394148471
4241,22.642587457807135
4242,-12.587410854512878
4243,-1373.1356983146104
4244,449.38958894953873
4245,-409.76229844394413
4246,212.4823408993592
4247,35.3300563520324
4250,1258.1924097303208
4251,-402.7024538620735
4252,1466.36634563455
4253,69.13784436966955
4254,258.9830215480789
4255,496.646268159943
4256,673.9926274335212
4257,524.5914452937649
4258,597.314536527271
4259,-759.1681356307777
4262,-507.7585569796599
4264,-182.58471868953356
4265,331.1345406583903
4266,-370.55769186703134
4269,-182.40348942139482
4271,-45.4562519258514
4273,-494.61123336368996
4274,-601.9558767472264
4275,-813.5176429520928
4277,545.8525934271964
4278,-440.8055429516097
4279,-352.4225755838157
4281,-828.58889249564
4284,-217.51328371657206
4286,-1202.916055920235
4287,580.1992389896619
4291,-131.19758040064758
4299,376.52580499884493
4301,365.61673297876945
4302,-66.54891188075118
4306,-224.4625977806546
4307,205.9048077211989
4310,151.57590748261424
4311,286.0969865582662
4315,-394.0032608629868
4316,-243.1769405268661
4320,0.26560020224460246
4321,387.73841511442413
4322,274.21740637362586
4323,-550.4992127301355
4324,56.33397421020007
4325,-409.907838039583
4327,523.5371162749576
4328,-517.3216359739515
4331,-55.55571473185658
4334,173.59691952561988
4335,-269.986734536062
4336,-244.12879686816694
4339,-51.47311593859011
4340,684.2742163527936
4346,391.7145148723293
4347,230.87559144310364
4350,424.0263641005852
4352,-230.10051904214524
4353,-101.02390549883455
4354,-74.89212487955426
4357,-194.56615667291706
4359,-844.6409170898573
4361,111.9151115643354
4365,603.7136775243454
4368,-541.8924173265807
4369,33.239963244771644
4373,-520.4616706832891
4376,-561.6508332259131
4377,-429.6289710048352
4381,180.10381017201726
4382,-354.8676041284326
4384,563.0963321695803
4385,-426.4445431366102
4386,-682.6080474766952
4392,-432.75118733983726
4395,742.6147170400103
4397,-241.19287363028494
4402,-187.05538158778558
4403,343.08394870236333
4404,-405.3987405774658
4405,47.353752545382676
4406,-256.9059850329557
4408,-105.88167063452418
4409,-94.40743702651217
4410,-126.23946028190394
4411,-94.63221151564177
4414,936.5333021291267
4415,120.99284171974097
4416,-722.0850905734657
4418,-1498.0511711757288
4420,104.14302673393651
4421,-823.1906662443237
4422,-1142.4852154899131
4424,169.16741842507625
4428,-149.46124687146295
4430,-107.32018330482886
4434,492.07927769069147
4435,835.7538274274231
4437,-598.5846378762177
4438,209.11674793264362
4439,-494.98426330443874
4440,-2.5104978238341324
4442,-731.0972107551851
4443,267.8509466754786
4444,362.2870928975029
4445,-843.4453329775225
4446,192.84161863432405
4450,-149.19914507999118
4453,549.1956864516904
4454,-596.2221016702434
4456,323.6899668405894
4457,305.51903212443403
4458,-9.420360791284136
4459,-570.4333379219175
4461,605.1347484657497
4462,122.13405314401064
4463,-627.1678964337724
4466,638.9216962260534
4467,261.81040864117796
4470,49.20406039347861
4471,-337.82169408625236
4475,-815.9418999253634
4477,-555.0806023360698
4478,682.1426046070787
4479,-11.933600440962474
4480,241.4375400497089
4483,-95.0739024110821
4484,719.1324628159155
4487,-371.06175032975517
4489,-42.00050303507585
4494,-60.90122341037481
4500,-405.3284693987183
4502,15.176530508239676
4504,-749.2342205300823
4505,-604.1374188002145
4506,273.7342255203401
4507,-1171.4464727416687
4510,140.72007388948168
4512,25.175713316648373
4515,751.8573016568358
4518,-51.3481528664865
4519,380.81766369767
4520,230.8449154224508
4524,568.2612648184635
4525,-732.0193609740506
4528,-49.73615149323244
4529,-523.529551742166
4534,260.784259722705
4538,1028.7949805349606
4539,-177.2270887664695
4541,244.91403689833442
4545,-187.1847124133387
4546,261.39859306455196
4549,18.850779112667976
4552,-56.602837248045816
4553,-174.03333815704735
4554,1003.4318140193076
4557,363.67262115557105
4559,333.46213160785493
4561,1304.8999270878658
4566,405.46693574835683
4568,259.30704373429364
4574,556.3840909028384
4575,-61.296263499179474
4576,246.45586202291253
4577,-779.379693905691
4581,48.58221950626461
4582,-754.7496815280981
4584,-440.2960456442045
4587,549.1612222825976
4588,102.56710006441773
4593,293.4557379727866
4594,130.59345058153434
4595,-580.284756217013
4597,-540.1348687447426
4599,-741.014552699271
4601,429.4560894289309
4605,-849.3982587289221
4607,-556.0455987604614
4608,-403.54318247085683
4610,266.8529876532937
4611,54.98412585026918
4613,55.002002650511244
4615,26.12954355902784
4616,513.9532583393876
4619,-376.9748062554927
4621,1066.7289070528702
4624,703.2670790836769
4625,4.988485098306565
4626,20.467460817903987
4628,281.05875305486376
4633,683.3127972706652
4635,-526.8950078887267
4640,-43.87352246383174
4641,946.1357938731173
4643,-181.157053174755
4644,-578.5781467032401
4647,639.3662682637951
4650,309.844596018098
4651,-265.2221580049145
4652,-79.34177487762672
4656,-299.6399887021008
4657,474.1893970493687
4660,182.25184132043296
4662,1221.7079412482071
4663,906.7716370988612
4664,193.15392900574727
4666,-611.8779675275007
4667,-58.514227927483844
4669,120.32680526241484
4672,-135.14823488636702
4673,-454.17628849480013
4674,341.53411873932635
4675,701.2981451717167
4676,215.5539869239793
4679,304.9211826381033
4681,-469.8294356391074
4683,167.24906475164076
4684,110.50128951299271
4686,534.0305339623527
4687,-54.861897399094275
4688,-740.3891908486335
4691,-293.3191938547014
4692,118.34159607484199
4693,-288.4659567686156
4696,-96.57521037256438
4697,-747.7837672278916
4698,-469.7148900106398
4701,-542.3269257843805
4705,-243.42835216299537
4707,-250.27148775087716
4708,-76.97049500736802
4711,6.844655654535522
4715,-313.34768401995007
4716,8.115606861973934
4718,-459.17177516445986
4719,-63.6759996011223
4720,-472.7289072463987
4721,-160.35222899910335
4722,-482.0020067127729
4724,-271.3369926275527
4729,432.41685370031513
4734,944.5832345184182
4739,338.78104298912837
4740,-39.26093054097029
4741,400.07806075745776
4743,-139.90532686641183
4746,415.56067328411325
4747,-466.9072936471075
4749,-183.79608348500804
4750,24.04259852643484
4753,750.5832690086361
4758,-595.7015772612583
4759,442.0822836182791
4760,-271.3398648319487
4762,-654.2970291608146
4763,-1177.4584933827346
4765,-575.1876995942815
4767,-503.168175967685
4769,-203.9359580940456
4770,731.0987458209407
4771,-39.1464163394988
4772,-750.4731905732963
4773,-164.1302403988226
4774,-813.7099895932331
4776,-865.2523359516612
4777,-197.8645695525892
4782,130.40106419019023
4783,288.0352578515354
4785,-390.98007355566534
4786,-24.35942881000452
4791,641.2394960421277
4793,-843.0272831640702
4797,-75.97926230230622
4800,-21.05814422254541
4801,470.4039313668775
4802,-666.5131257795813
4808,533.2698108799218
4809,-598.5452746940418
4810,-905.2084494502296
4811,-176.6926328052566
4812,53.87152001897212
4816,806.7565241192174
4817,127.77623927434456
4821,-680.8794883072583
4822,-1064.0097317758868
4824,393.85276068829285
4826,-415.12335893446135
4827,-341.1741225615465
4829,-79.03590115751224
4830,-24.721709810515293
4831,376.8354795488754
4832,307.068869386611
4835,44.9957422037686
4838,403.71795172025236
4841,-860.9538135100582
4842,409.54419822361467
4845,828.1415662837338
4846,562.7519001979882
4847,300.83778134185184
4848,-520.4467349477925
4849,233.34256038391626
4854,-53.93892680209797
4855,180.25276098623465
4858,119.25084633549329
4861,544.6009832857816
4862,-223.5894719064955
4863,144.0209151939536
4865,-153.19309257845708
4866,296.51850723114774
4868,105.85709459978939
4870,534.0197352376656
4871,-83.57509234011215
4877,-217.0382712310365
4878,26.278964393913828
4880,741.2780301523836
4881,-1111.485203466824
4883,-222.39603094132204
4884,-537.8723967883749
4885,90.1823360307063
4886,-1280.6404923825032
4888,-584.7296429447488
4890,431.05118531422846
4892,-463.69159615849514
4893,-151.5812172015791
4895,440.9679876928744
4898,528.2778035766953
4900,640.9933024337514
4901,-254.4992563257576
4902,-656.6156248047062
4905,-927.6671189356472
4906,20.828318789719543
4909,-236.256391871693
4914,280.04930180954995
4915,963.6832135289354
4916,-282.65047400045705
4917,-169.52870310735258
4918,306.6286676697712
4920,241.795521962196
4921,-269.4384115113721
4923,-349.73441532330935
4925,111.17026041766906
4928,188.12263840561303
4932,-1243.6016566316814
4933,596.174928579267
4935,-125.8180401525994
4936,84.18841317447492
4937,462.5427954202591
4939,-441.43775661486256
4940,1145.6729087682106
4941,191.55632831266033
4942,72.54223877637305
4944,998.4008710112558
